drug_name,drug_id,disease_name,disease_id
minocycline,CHEBI:50694,chancroid,MONDO:0001797
clavulanic acid,CHEBI:48947,Klebsiella pneumonia,MONDO:0030602
lomustine,CHEBI:6520,classic Hodgkin lymphoma,MONDO:0009348
lamotrigine,CHEBI:6367,epilepsy,MONDO:0005027
ofloxacin,CHEBI:194135,Acute bacterial bronchitis,UMLS:C0339933
prednisolone,CHEBI:8378,brain edema,MONDO:0006684
baricitinib,CHEBI:95341,rheumatoid arthritis,MONDO:0008383
bleomycin,CHEBI:3139,FIGO stage finding for vulvar carcinoma,UMLS:C1272826
dextromethorphan,CHEBI:4470,Sneeze,HP:0025095
ammonia,CHEBI:16134,psoriasis,MONDO:0005083
triamcinolone,CHEBI:9667,temporal arteritis,MONDO:0008538
amoxicillin,CHEBI:2676,Recurrent lower respiratory tract infections,HP:0002783
probenecid,CHEBI:8426,Hyperuricemia,HP:0002149
norfloxacin,CHEBI:100246,Acute gonococcal urethritis,UMLS:C0275652
isoprenaline,CHEBI:64317,cardiac arrest,MONDO:0000745
tramadol,CHEBI:75722,Chronic pain,HP:0012532
aztreonam,CHEBI:94511,Recurrent lower respiratory tract infections,HP:0002783
methylprednisolone,CHEBI:6888,idiopathic acute eosinophilic pneumonia,MONDO:0019122
ceftriaxone,CHEBI:29007,Staphylococcal bacteremia,UMLS:C0152965
auranofin,PUBCHEM.COMPOUND:6333901,rheumatoid arthritis,MONDO:0008383
isavuconazonium,CHEBI:85978,aspergillosis,MONDO:0005657
chlordiazepoxide,CHEBI:3611,alcohol withdrawal delirium,MONDO:0006642
caffeine,CHEBI:27732,Pain,HP:0012531
ampicillin,CHEBI:28971,Bacterial otitis media,UMLS:C1698510
hydrochlorothiazide,CHEBI:5778,Hypertensive Urgency,UMLS:C0745138
pyrazinamide,CHEBI:45285,pulmonary tuberculosis,MONDO:0006052
cefapirin,CHEBI:554446,Streptococcal bacteremia,UMLS:C0152964
flumethasone pivalate,CHEBI:31620,Lichen Simplex Chronicus,UMLS:C0149922
famciclovir,CHEBI:4974,Recurrent genital herpes,HP:0032157
prednisolone,CHEBI:8378,asthma,MONDO:0004979
cortisol,CHEBI:5783,serum sickness,MONDO:0043789
carbinoxamine,CHEBI:3398,Rhinorrhea,HP:0031417
estradiol valerate,CHEBI:16469,Menopausal syndrome,UMLS:C0025319
vinorelbine,CHEBI:93786,non-small cell lung carcinoma,MONDO:0005233
cefuroxime,CHEBI:3515,Urinary tract infection caused by Escherichia coli,UMLS:C0577708
pregabalin,CHEBI:64356,fibromyalgia,MONDO:0005546
timolol,CHEBI:9599,open-angle glaucoma,MONDO:0005338
furosemide,CHEBI:47426,Decompensated cardiac failure,UMLS:C0581377
lovastatin,CHEBI:40303,Familial hypercholesterolemia - heterozygous,UMLS:C0342882
chlortetracycline,UNII:WCK1KIQ23Q,ophthalmia neonatorum,MONDO:0004854
cefpodoxime,CHEBI:3504,Acute bacterial bronchitis,UMLS:C0339933
vasopressin,CHEBI:34543,nocturnal enuresis,MONDO:0000022
chlorpheniramine,CHEBI:52010,seasonal allergic rhinitis,MONDO:0005324
fluoxymesterone,CHEBI:5120,Klinefelter syndrome,MONDO:0006823
piperaquine,CHEBI:91231,malaria,MONDO:0005136
minocycline,CHEBI:50694,bartonellosis,MONDO:0005664
barbital,CHEBI:31252,insomnia,MONDO:0013600
phenylbutyrate,CHEBI:41500,citrullinemia,MONDO:0015991
salicylic acid,CHEBI:16914,common cold,MONDO:0005709
vancomycin,CHEBI:28001,staphylococcal infection,MONDO:0024313
dinoprostone,CHEBI:15551,Incomplete spontaneous abortion,UMLS:C0000810
clotrimazole,CHEBI:3764,tinea pedis,MONDO:0005984
clarithromycin,CHEBI:3732,staphylococcus aureus infection,MONDO:0005545
spirapril,CHEBI:135756,hypertensive disorder,MONDO:0005044
albendazole,CHEBI:16664,Echinococcus granulosus infection of lung,UMLS:C0153290
progesterone,CHEBI:17026,postmenopausal osteoporosis,MONDO:0008159
pregabalin,CHEBI:64356,postherpetic neuralgia,MONDO:0041052
buformin,CHEBI:3209,type 2 diabetes mellitus,MONDO:0005148
esomeprazole,CHEBI:50275,gastroesophageal reflux disease,MONDO:0007186
amikacin,CHEBI:2637,Neonatal meningitis,UMLS:C0456107
trovafloxacin,CHEBI:9763,Female genital tract infection,UMLS:C1263758
sulfamethoxazole,CHEBI:9332,Acute otitis media,HP:0000371
aliskiren,CHEBI:601027,hypertensive disorder,MONDO:0005044
bromodiphenhydramine,CHEBI:59177,Rhinorrhea,HP:0031417
nitric oxide,CHEBI:16480,persistent fetal circulation syndrome,MONDO:0022430
cefotaxime,CHEBI:94427,Neonatal pneumonia,UMLS:C0339968
cyclophosphamide,CHEBI:4027,"chronic myelogenous leukemia, BCR-ABL1 positive",MONDO:0011996
cefuroxime,CHEBI:3515,Acute exacerbation of chronic bronchitis,UMLS:C0856695
sparsentan,CHEBI:229526,IgA glomerulonephritis,MONDO:0005342
antazoline,CHEBI:84115,urticaria,MONDO:0005492
carboprost,CHEBI:3403,pregnancy disorder with abortive outcome,MONDO:0041526
ciprofloxacin,CHEBI:100241,Pneumonia caused by Escherichia coli,UMLS:C0276089
minocycline,CHEBI:50694,acute gonococcal cervicitis,MONDO:0001080
amoxicillin,CHEBI:2676,staphylococcus aureus infection,MONDO:0005545
gatifloxacin,CHEBI:5280,staphylococcal pneumonia,MONDO:0005970
cefazolin,CHEBI:474053,osteomyelitis,MONDO:0005246
niraparib,CHEBI:176844,ovarian cancer,MONDO:0008170
methylprednisolone,CHEBI:6888,musculoskeletal system disorder,MONDO:0002081
drospirenone,CHEBI:50838,Premenstrual Dysphoric Disorder,UMLS:C0520676
gepirone,CHEBI:135990,major depressive disorder,MONDO:0002009
benzoic acid,CHEBI:30746,Apnea in newborn,UMLS:C0232058
cefapirin,CHEBI:554446,staphylococcal pneumonia,MONDO:0005970
rivaroxaban,CHEBI:68579,peripheral vascular disease,MONDO:0005294
clocortolone pivalate,CHEBI:59582,seborrheic dermatitis,MONDO:0006608
levofloxacin,CHEBI:63598,staphylococcal pneumonia,MONDO:0005970
sulbactam,CHEBI:9321,Female genital tract infection,UMLS:C1263758
betamethasone,CHEBI:3077,adrenogenital syndrome,MONDO:0015898
lindane,UNII:59NEE7PCAB,scabies,MONDO:0004525
ibuprofen,CHEBI:5855,Sinus headache,UMLS:C0037195
ephedrine,CHEBI:15407,Flu-Like Symptoms,NCIT:C78302
indomethacin,CHEBI:49662,shoulder bursitis,UMLS:C0262399
atomoxetine,CHEBI:127342,"attention deficit hyperactivity disorder, inattentive type",MONDO:0005302
entecavir,CHEBI:473990,chronic hepatitis B virus infection,MONDO:0005366
cefaclor,CHEBI:3478,Infective otitis media,UMLS:C0729586
plerixafor,CHEBI:125354,lymphoma,MONDO:0005062
cefepime,CHEBI:478164,staphylococcus aureus infection,MONDO:0005545
fenofibrate,CHEBI:5001,Hypercholesterolemia,HP:0003124
cortisol,CHEBI:5783,asthma,MONDO:0004979
triamcinolone,CHEBI:9667,rheumatic heart disease,MONDO:0006955
thioctic acid,CHEBI:16494,Diabetic peripheral neuropathy,UMLS:C0740447
alendronate,CHEBI:2567,postmenopausal osteoporosis,MONDO:0008159
cefalotin,CHEBI:124991,streptococcal pneumonia,MONDO:0005972
sulfacetamide,CHEBI:63845,vulvovaginitis,MONDO:0007019
cefapirin,CHEBI:554446,Staphylococcal endocarditis,UMLS:C0520767
prednisone,CHEBI:8382,adrenocortical insufficiency,MONDO:0000004
famciclovir,CHEBI:4974,herpes zoster,MONDO:0005609
cefonicid,CHEBI:3491,Group A Streptococcal Infections,UMLS:C0554628
doxycycline,PUBCHEM.COMPOUND:54671203,Mycoplasma pneumoniae pneumonia,MONDO:0005867
potassium iodide,PUBCHEM.COMPOUND:4875,common cold,MONDO:0005709
codeine,CHEBI:16714,Rhinorrhea,HP:0031417
desmopressin,CHEBI:4450,hereditary von Willebrand disease,MONDO:0019565
aspirin,CHEBI:15365,migraine disorder,MONDO:0005277
cyclosporin A,CHEBI:4031,rheumatoid arthritis,MONDO:0008383
norfloxacin,CHEBI:100246,Pneumonia caused by Pseudomonas,UMLS:C0155860
tigecycline,UNII:70JE2N95KR,Haemophilus influenzae pneumonia,UMLS:C0276026
cefotaxime,CHEBI:94427,streptococcal meningitis,MONDO:0001316
loratadine,CHEBI:6538,chronic idiopathic urticaria,MONDO:0044212
cariprazine,UNII:F6RJL8B278,schizophrenia,MONDO:0005090
mexiletine,CHEBI:6916,myotonic syndrome,MONDO:0016120
cefiderocol,CHEBI:140376,bacterial urinary tract infection,MONDO:0005247
nitrofurantoin,CHEBI:71415,Klebsiella cystitis,UMLS:C0520775
demeclocycline,UNII:5R5W9ICI6O,gonorrhea,MONDO:0004277
dirithromycin,CHEBI:474014,tonsillitis,MONDO:0001039
diflorasone diacetate,CHEBI:31483,primary cutaneous T-cell non-Hodgkin lymphoma,MONDO:0000607
tranilast,CHEBI:77572,asthma,MONDO:0004979
levofloxacin,CHEBI:63598,Acute exacerbation of chronic bronchitis,UMLS:C0856695
olanzapine,CHEBI:7735,Bipolar disorder in remission,UMLS:C0270425
daptomycin,CHEBI:600103,Methicillin resistant Staphylococcus aureus skin infection,UMLS:C5567802
benzquinamide,CHEBI:27662,Postoperative Nausea and Vomiting,UMLS:C0520909
phenobarbital,CHEBI:8069,Lennox-Gastaut syndrome,MONDO:0016532
amphotericin B,CHEBI:2682,lymphogranuloma venereum,MONDO:0005834
permethrin,CHEBI:34911,Pediculus humanus capitis infestation,MONDO:0003471
colestipol,PUBCHEM.COMPOUND:3084661,Hypercholesterolemia,HP:0003124
garenoxacin,CHEBI:131716,sinusitis,MONDO:0005961
perphenazine,CHEBI:8028,Nausea and vomiting,HP:0002017
ibuprofen,CHEBI:5855,Pain,HP:0012531
pentobarbitone,CHEBI:7983,insomnia,MONDO:0013600
ciprofloxacin,CHEBI:100241,arthropathy,MONDO:0006816
norgestimate,CHEBI:50815,Hot flashes,HP:0031217
(-)-adrenaline,CHEBI:28918,Asthma attack,UMLS:C0347950
trimethoprim,CHEBI:45924,Infective otitis media,UMLS:C0729586
capsaicin,CHEBI:3374,postherpetic neuralgia,MONDO:0041052
cortisol,CHEBI:5783,acquired thrombocytopenia,MONDO:0001198
cortisol,CHEBI:5783,corneal ulcer,MONDO:0004577
dexpanthenol,CHEBI:27373,Diaper Rash,UMLS:C0011974
cefotetan,PUBCHEM.COMPOUND:53024,Haemophilus influenzae pneumonia,UMLS:C0276026
astemizole,CHEBI:2896,Sneeze,HP:0025095
sirolimus,CHEBI:9168,Gorham-Stout disease,MONDO:0007414
sodium thiosulfate,CHEBI:16094,cyanide poisoning,MONDO:0018754
amoxicillin,CHEBI:2676,Acute bacterial sinusitis,UMLS:C0275556
azithromycin,CHEBI:2955,pneumonia caused by chlamydia,MONDO:0025598
nitrazepam,CHEBI:7581,insomnia,MONDO:0013600
ticarcillin,CHEBI:9587,bacterial urinary tract infection,MONDO:0005247
ticarcillin,CHEBI:9587,Klebsiella cystitis,UMLS:C0520775
quetiapine,CHEBI:8707,bipolar disorder,MONDO:0004985
guanfacine,CHEBI:5558,"attention deficit hyperactivity disorder, inattentive type",MONDO:0005302
mercaptamine,CHEBI:17141,nephropathic cystinosis,MONDO:0100151
ethionamide,CHEBI:4885,pulmonary tuberculosis,MONDO:0006052
methylprednisolone,CHEBI:6888,pemphigus,MONDO:0006594
meropenem,CHEBI:43968,meningococcal meningitis,MONDO:0018059
clopidogrel,CHEBI:37941,acute coronary syndrome,MONDO:0005542
tolnaftate,CHEBI:9620,tinea corporis,MONDO:0001461
cloxacillin,CHEBI:49566,Staphylococcal bacteremia,UMLS:C0152965
nortriptyline,CHEBI:7640,depressive disorder,MONDO:0002050
aminosalicylic acid,CHEBI:27565,Acute tuberculosis,UMLS:C0275959
nafcillin,CHEBI:7447,staphylococcal pneumonia,MONDO:0005970
indomethacin,CHEBI:49662,synovitis,MONDO:0002400
ceftizoxime,CHEBI:553473,gonorrhea,MONDO:0004277
ceftriaxone,CHEBI:29007,Abdominal Infection,UMLS:C1112209
ampicillin,CHEBI:28971,Gonorrhea of rectum,UMLS:C0275665
D-serine,CHEBI:16523,Bacterial urinary infection,UMLS:C0729524
ketoprofen,CHEBI:6128,Dysmenorrhea,HP:0100607
dihydroergotamine,CHEBI:4562,Vascular Headaches,UMLS:C0042376
dichloroacetic acid,CHEBI:36386,common wart,MONDO:0001209
methylprednisolone,CHEBI:6888,psoriatic arthritis,MONDO:0011849
cefuroxime,CHEBI:3515,Group A Streptococcal Infections,UMLS:C0554628
ethinylestradiol,CHEBI:4903,Dysmenorrhea,HP:0100607
loracarbef,CHEBI:47544,Haemophilus influenzae pneumonia,UMLS:C0276026
trifluridine,CHEBI:75179,malignant colon neoplasm,MONDO:0021063
pramocaine,CHEBI:8357,dermatophytosis of groin and perianal area,MONDO:0001405
ceftizoxime,CHEBI:553473,streptococcal pneumonia,MONDO:0005972
triamcinolone,CHEBI:9667,non-Hodgkin lymphoma,MONDO:0018908
metronidazole,CHEBI:6909,peritonitis,MONDO:0004522
fumaric acid,CHEBI:18012,psoriasis,MONDO:0005083
amantadine,CHEBI:2618,parkinsonian disorder,MONDO:0021095
loracarbef,CHEBI:47544,Upper Respiratory Infections,UMLS:C0041912
cefotaxime,CHEBI:94427,bacterial arthritis,MONDO:0004471
piperacillin,CHEBI:8232,escherichia coli infection,MONDO:0020920
lomefloxacin,CHEBI:116278,Recurrent lower respiratory tract infections,HP:0002783
cortisol,CHEBI:5783,keratitis,MONDO:0003085
doxycycline,PUBCHEM.COMPOUND:54671203,anthrax infection,MONDO:0005119
prednisone,CHEBI:8382,chronic beryllium disease,MONDO:0015274
treprostinil,CHEBI:50861,pulmonary arterial hypertension,MONDO:0015924
glycine,CHEBI:15428,Cough,HP:0012735
tazobactam,CHEBI:9421,Haemophilus influenzae pneumonia,UMLS:C0276026
clorazepate,CHEBI:3761,anxiety,MONDO:0011918
allantoin,CHEBI:15676,Pruritus,HP:0000989
dicloxacillin,CHEBI:4511,Acute bacterial sinusitis,UMLS:C0275556
fenticonazole,CHEBI:82863,vulvovaginal candidiasis,MONDO:0006014
desoximetasone,CHEBI:691037,primary cutaneous T-cell non-Hodgkin lymphoma,MONDO:0000607
miltefosine,CHEBI:75283,mucocutaneous leishmaniasis,MONDO:0005859
prednisolone,CHEBI:8378,sarcoidosis,MONDO:0019338
morphine,CHEBI:17303,Severe pain,UMLS:C0278140
paracetamol,CHEBI:46195,Pain,HP:0012531
amcinonide,CHEBI:31199,Psoriasis of scalp,UMLS:C0406326
valproic acid,CHEBI:39867,manic bipolar affective disorder,MONDO:0024612
demeclocycline,UNII:5R5W9ICI6O,Klebsiella cystitis,UMLS:C0520775
rabeprazole,CHEBI:8768,systemic mastocytosis,MONDO:0016586
clemastine,CHEBI:3738,vasomotor rhinitis,MONDO:0006004
prednisone,CHEBI:8382,humoral hypercalcemia of malignancy,MONDO:0043455
doxycycline,PUBCHEM.COMPOUND:54671203,Gonorrhea of rectum,UMLS:C0275665
norethisterone,CHEBI:7627,endometriosis,MONDO:0005133
lovastatin,CHEBI:40303,Hypercholesterolemia,HP:0003124
emtricitabine,CHEBI:31536,HIV infectious disease,MONDO:0005109
ampicillin,CHEBI:28971,rhinoscleroma,MONDO:0005945
methicillin,CHEBI:6827,staphylococcal pneumonia,MONDO:0005970
ertapenem,CHEBI:404903,Acute bacterial peritonitis,UMLS:C0275550
ruxolitinib,CHEBI:66919,primary myelofibrosis,MONDO:0009692
cephalexin,CHEBI:3534,Acute otitis media,HP:0000371
cortisol,CHEBI:5783,musculoskeletal system disorder,MONDO:0002081
trovafloxacin,CHEBI:9763,Pneumonia caused by Pseudomonas,UMLS:C0155860
dihydrotachysterol,CHEBI:4591,hypophosphatemia,MONDO:0000313
triamcinolone,CHEBI:9667,sympathetic ophthalmia,MONDO:0019198
vinblastine,CHEBI:27375,testicular cancer,MONDO:0005447
valsartan,CHEBI:9927,hypertensive disorder,MONDO:0005044
cephradine,CHEBI:3547,Klebsiella cystitis,UMLS:C0520775
ciprofloxacin,CHEBI:100241,acute gonococcal cervicitis,MONDO:0001080
cefpodoxime,CHEBI:3504,Acute Moraxella catarrhalis bronchitis,UMLS:C0339932
chloramphenicol,CHEBI:3605,Rickettsiosis,MONDO:0006956
edoxaban,CHEBI:85973,Ischemic stroke,HP:0002140
diclofenac,CHEBI:47381,actinic keratosis,MONDO:0005173
azatadine,CHEBI:2946,seasonal allergic rhinitis,MONDO:0005324
amphotericin B,CHEBI:2682,trachoma,MONDO:0001249
amikacin,CHEBI:2637,Staphylococcal bacteremia,UMLS:C0152965
amcinonide,CHEBI:31199,primary cutaneous T-cell non-Hodgkin lymphoma,MONDO:0000607
methylprednisolone,CHEBI:6888,acquired thrombocytopenia,MONDO:0001198
thalidomide,CHEBI:74947,Erythema nodosum leprosum,UMLS:C0343467
gilteritinib,CHEBI:145372,acute myeloid leukemia,MONDO:0018874
dabigatran etexilate,CHEBI:70746,pulmonary embolism,MONDO:0005279
thiabendazole,CHEBI:45979,enterobiasis,MONDO:0005746
azathioprine,CHEBI:2948,autoimmune hemolytic anemia,MONDO:0020108
caffeine,CHEBI:27732,common cold,MONDO:0005709
ticarcillin,CHEBI:9587,Pelvic abscess,UMLS:C0030785
capsaicin,CHEBI:3374,Back pain,HP:0003418
ceftibuten,CHEBI:3510,Streptococcal tonsillitis,UMLS:C0275804
cefmetazole,CHEBI:3489,staphylococcal pneumonia,MONDO:0005970
trospium,UNII:T4Y8ORK057,Urge Incontinence,UMLS:C0150045
mezlocillin,CHEBI:6919,Pneumonia caused by Escherichia coli,UMLS:C0276089
zileuton,CHEBI:10112,allergic asthma,MONDO:0004784
cortisol,CHEBI:5783,acute lymphoblastic leukemia,MONDO:0004967
tranexamic acid,CHEBI:48669,Female hypogonadism,HP:0000134
cephalexin,CHEBI:3534,Klebsiella cystitis,UMLS:C0520775
olaparib,CHEBI:83766,Her2-receptor negative breast cancer,MONDO:0000618
calcium gluconate,PUBCHEM.COMPOUND:9290,Hypocalcemic tetany,HP:0003472
bosentan,CHEBI:51450,scleroderma,MONDO:0019340
cetirizine,CHEBI:3561,seasonal allergic rhinitis,MONDO:0005324
carbamazepine,CHEBI:3387,Lennox-Gastaut syndrome,MONDO:0016532
amphotericin B,CHEBI:2682,disseminated sporotrichosis,MONDO:0042484
prednisolone,CHEBI:8378,Pruritus of genital organs,UMLS:C0033777
vincristine,CHEBI:28445,rhabdomyosarcoma,MONDO:0005212
simvastatin,CHEBI:9150,Familial hypercholesterolemia - heterozygous,UMLS:C0342882
prednisone,CHEBI:8382,epicondylitis,MONDO:0001875
azlocillin,CHEBI:2956,Bacterial infection caused by Klebsiella pneumoniae,UMLS:C0343402
dexbrompheniramine,CHEBI:59269,Pruritus,HP:0000989
clarithromycin,CHEBI:3732,pneumonia caused by chlamydia,MONDO:0025598
cefuroxime,CHEBI:3515,Pneumonia caused by Escherichia coli,UMLS:C0276089
donepezil,CHEBI:145499,Alzheimer disease,MONDO:0004975
lidocaine,CHEBI:6456,Skin Irritation,NCIT:C50743
antazoline,CHEBI:84115,Rhinorrhea,HP:0031417
phenobarbital,CHEBI:8069,Bipolar disorder in remission,UMLS:C0270425
aspirin,CHEBI:15365,Pain,HP:0012531
norfloxacin,CHEBI:100246,typhoid fever,MONDO:0005619
amphotericin B,CHEBI:2682,Gonorrhea of pharynx,UMLS:C0149966
cetirizine,CHEBI:3561,allergic rhinitis,MONDO:0011786
foscarnet,CHEBI:127780,Human Herpesvirus 6 encephalitis,UMLS:C1955629
felbamate,CHEBI:4995,Lennox-Gastaut syndrome,MONDO:0016532
prednisolone,CHEBI:8378,Chronic small plaque psoriasis,UMLS:C0406317
dicumarol,CHEBI:4513,thrombotic disease,MONDO:0000831
streptomycin,CHEBI:17076,Proteus urinary tract infection,UMLS:C0577709
allopurinol,CHEBI:40279,gout,MONDO:0005393
clopidogrel,CHEBI:37941,intracranial embolism,MONDO:0006809
vancomycin,CHEBI:28001,Staphylococcal bacteremia,UMLS:C0152965
ivabradine,CHEBI:85966,congestive heart failure,MONDO:0005009
5-fluorouracil,CHEBI:46345,metastasis from malignant tumor of colon,MONDO:0041448
tiaprofenic acid,CHEBI:32221,Pain,HP:0012531
azithromycin,CHEBI:2955,staphylococcus aureus pneumonia,MONDO:0041879
methylphenidate,CHEBI:6887,"attention deficit hyperactivity disorder, inattentive type",MONDO:0005302
prednisone,CHEBI:8382,Laryngeal edema,HP:0012027
lamotrigine,CHEBI:6367,Focal aware seizure,HP:0002349
algeldrate,PUBCHEM.COMPOUND:10176082,peptic ulcer disease,MONDO:0004247
piperacillin,CHEBI:8232,Abdominal Infection,UMLS:C1112209
amphotericin B,CHEBI:2682,candidiasis,MONDO:0002026
moxifloxacin,CHEBI:63611,Abdominal Abscess,UMLS:C0243001
ampicillin,CHEBI:28971,Sepsis caused by Staphylococcus aureus,UMLS:C2887088
diflorasone diacetate,CHEBI:31483,exanthem,MONDO:0006547
tetracycline,CHEBI:27902,inclusion conjunctivitis,MONDO:0005808
acenocoumarol,CHEBI:53766,pulmonary embolism,MONDO:0005279
dihydroergotamine,CHEBI:4562,cluster headache syndrome,MONDO:0043537
tetrabenazine,CHEBI:64028,Huntington disease,MONDO:0007739
cisapride,CHEBI:3720,gastroesophageal reflux disease,MONDO:0007186
allantoin,CHEBI:15676,psoriasis,MONDO:0005083
amikacin,CHEBI:2637,staphylococcal pneumonia,MONDO:0005970
aciclovir,CHEBI:2453,genital herpes,MONDO:0005770
tolazamide,CHEBI:9613,type 2 diabetes mellitus,MONDO:0005148
caffeine,CHEBI:27732,Rhinorrhea,HP:0031417
perazine,CHEBI:59118,Vomiting,HP:0002013
cefonicid,CHEBI:3491,staphylococcus aureus infection,MONDO:0005545
lesinurad,CHEBI:90929,Hyperuricemia,HP:0002149
ticarcillin,CHEBI:9587,Pneumonia caused by Escherichia coli,UMLS:C0276089
posaconazole,CHEBI:64355,chromomycosis,MONDO:0015908
codeine,CHEBI:16714,Sneeze,HP:0025095
cefapirin,CHEBI:554446,arthropathy,MONDO:0006816
imiquimod,CHEBI:36704,anogenital human papillomavirus infection,MONDO:0005647
dihydrotachysterol,CHEBI:4591,Tetany,HP:0001281
triamcinolone,CHEBI:9667,Laryngeal edema,HP:0012027
chlophedianol,CHEBI:135207,rhinitis,MONDO:0003014
brinzolamide,CHEBI:3176,open-angle glaucoma,MONDO:0005338
mestranol,CHEBI:6784,endometriosis,MONDO:0005133
cortisol,CHEBI:5783,acne,MONDO:0011438
cephalexin,CHEBI:3534,osteomyelitis,MONDO:0005246
dihydrotachysterol,CHEBI:4591,Hypocalcemia,HP:0002901
ceftriaxone,CHEBI:29007,Streptococcal bacteremia,UMLS:C0152964
sulindac,CHEBI:9352,osteoarthritis,MONDO:0005178
adapalene,CHEBI:31174,acne,MONDO:0011438
indomethacin,CHEBI:49662,rheumatoid arthritis,MONDO:0008383
epinastine,CHEBI:51032,atopic conjunctivitis,MONDO:0005642
phenylephrine,CHEBI:8093,Cough,HP:0012735
D-serine,CHEBI:16523,Urinary tract infection caused by Escherichia coli,UMLS:C0577708
dalbavancin,CHEBI:82721,cellulitis,MONDO:0005230
nimetazepam,CHEBI:31912,insomnia,MONDO:0013600
secobarbital,CHEBI:9073,insomnia,MONDO:0013600
dapagliflozin,CHEBI:85078,congestive heart failure,MONDO:0005009
haloperidol,CHEBI:5613,psychotic disorder,MONDO:0005485
codeine,CHEBI:16714,Cough,HP:0012735
cefoxitin,CHEBI:209807,Sepsis caused by Staphylococcus aureus,UMLS:C2887088
almotriptan,CHEBI:520985,migraine disorder,MONDO:0005277
aspirin,CHEBI:15365,Toothache,NCIT:C78640
trovafloxacin,CHEBI:9763,Acute bacterial bronchitis,UMLS:C0339933
daunorubicin,CHEBI:41977,acute promyelocytic leukemia,MONDO:0012883
secobarbital,CHEBI:9073,Severe anxiety (panic),UMLS:C0231403
minocycline,CHEBI:50694,Rocky mountain spotted fever,MONDO:0019359
bimatoprost,CHEBI:51230,ocular hypertension,MONDO:0006875
amphotericin B,CHEBI:2682,rickettsialpox,MONDO:0019360
cefoxitin,CHEBI:209807,endometritis,MONDO:0000918
azathioprine,CHEBI:2948,systemic lupus erythematosus,MONDO:0007915
guanadrel,CHEBI:5555,hypertensive disorder,MONDO:0005044
tigecycline,UNII:70JE2N95KR,Complicated appendicitis,UMLS:C1632842
